medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
4485ABF8EA4F3E1474CEB64D21017F08,01CAA844AF60BF37B6F261D1DF3A9E76,VTS,1,,13-01-13 08:09,13-01-13 08:21,1,-73.982193,40.77565,-73.999664,40.727261
2DAE00EB0F9995111A4E4BF713BDACB9,6552E7E9A2380543D66817B9A12AD118,VTS,2,,13-01-13 07:52,13-01-13 08:19,2,-73.956848,40.801685,-73.787025,40.646889
A3B00E00CE79A97BA95B92DE1E1A21A0,01C5782326F61E902095606AE8F4CC01,VTS,1,,13-01-13 08:41,13-01-13 08:46,2,-73.944908,40.787216,-73.950951,40.770908
9A9E3186F67BC9F491AC8BB20D6CA387,FDBAB57AF457752F7F4778497FE33E5B,VTS,1,,13-01-13 08:24,13-01-13 08:25,5,-74.009827,40.722179,-74.011177,40.715927
0640F300788894DCD2E5DE1D65694F4A,49A40C51CBB14E223500A0EFF4FF2063,VTS,1,,13-01-13 08:17,13-01-13 08:24,1,-73.958961,40.763958,-73.954338,40.786945
952AFBC963A32508692B2223D5D2ECEE,2BB922C2E7CFB1A993BD8ADB4055FC37,VTS,1,,13-01-13 08:16,13-01-13 08:23,1,-73.961388,40.776737,-73.974892,40.757763
30C76FE91F78B819453A9C7EDD233DD3,9B0FD067BAA27BF56B82F6BE92D288AA,VTS,1,,13-01-13 08:14,13-01-13 08:24,3,-73.942169,40.778133,-73.973587,40.752129
91780DA9C84994529AC6420FA2FAA198,CC8ABBD31B1D4C5D28ADA17F41F92DCE,VTS,1,,13-01-13 08:10,13-01-13 08:22,1,-73.98822,40.779171,-73.97139,40.748558
88893CE04D32B6168D8E8D7910148D51,525BCA30923BEAD91C8CFE99C1EBB9B4,VTS,1,,13-01-13 08:28,13-01-13 08:32,1,-73.958435,40.778236,-73.974045,40.764771
ADA92BBD4549E1FF9E1FB480B3BBE9D5,886EB2E7FD7D8F13261D4D140254D011,VTS,1,,13-01-13 08:25,13-01-13 08:31,5,-73.987556,40.768639,-73.999252,40.75967
4382E173A0220F454E396D1607457F50,E7725A45B89FF3C622BDFC8F4C669440,VTS,1,,13-01-13 12:14,13-01-13 12:27,1,-74.014458,40.703735,-73.993065,40.742668
8EC410E88AD7C84EEB7C1845FD7959E2,821B2DC463085065C5630B210EFE7A59,VTS,1,,13-01-13 08:26,13-01-13 08:32,1,-73.985306,40.756798,-73.999817,40.758873
8130027B9B5DC23EF016BF870DF5747B,56F7A509AC98815D631E0CF207ED9BC6,VTS,1,,13-01-13 08:25,13-01-13 08:32,6,-73.975433,40.751862,-74.000534,40.755058
60C35619DF472BC34C6D6ACC4C749B9E,A0988DA0311AD867D8DE98188596281F,VTS,1,,13-01-13 14:12,13-01-13 14:22,1,-73.984558,40.748272,-73.988594,40.759045
23D33FC3FAE269BBBC95DB0CEFC1F98E,62920C36FBB75E4D030C464EC9442B01,VTS,1,,13-01-13 13:57,13-01-13 14:23,1,-73.962418,40.780182,-73.977501,40.726742
03440BEC1C3E0DA656A6091A3CF58261,D2191D47FD2901EA40EFB1D9DBDEE779,VTS,1,,13-01-13 14:13,13-01-13 14:23,1,-73.995247,40.734142,-73.978745,40.763451
BE4409BCB37022B8F4F1450C1985F659,690F7FE725CC583A769A6CBB60D3E444,VTS,1,,13-01-13 14:15,13-01-13 14:23,1,-73.978325,40.754147,-73.986031,40.767647
B4C643AC77FAB3130DCE113E4BDE2BFE,3A06A2C453780FA083D5E6DFD146B2DA,VTS,1,,13-01-13 14:17,13-01-13 14:23,5,-73.988708,40.7341,-73.981522,40.746967
B6585890F68EE02702F32DECDEABC2A8,E52F4A82FCD261E1DFBBCFF92FF80407,VTS,1,,13-01-13 12:14,13-01-13 12:20,3,-73.969009,40.755127,-73.953934,40.770683
D276E407382609F6CADB6DA9DF7F980F,8C24F15480ABC1629C99EAA98E94B19F,VTS,1,,13-01-13 12:05,13-01-13 12:18,5,-73.998497,40.750206,-74.001961,40.719425
8D3DAD7ADCEE9ADB33E4CDB64450319D,0D4D8D2B8A071CAB0F5029D0A469072A,VTS,1,,13-01-13 12:12,13-01-13 12:13,1,-73.968124,40.79213,-73.972885,40.785576
D03A5E091B05BBD0E369D71B211FA618,DD67D729B35C350703D40A9CF2D05A5C,VTS,1,,13-01-13 12:20,13-01-13 12:23,1,-73.995239,40.739792,-73.990059,40.748253
066E412905F56CE0CF60D9393627A978,FD181BEA6EED65B40CB8EABA84AE55BB,VTS,1,,13-01-13 12:06,13-01-13 12:21,1,-73.985298,40.774426,-73.98333,40.775188
C8863CEC3E6F44057326BA8B3FCE3AB9,B23B4FF0C3D5074BA2BA99C206DB8B01,VTS,1,,13-01-13 12:09,13-01-13 12:18,1,-73.948524,40.782482,-73.970367,40.796429
EAD2F7F06F6727E965F854D0B92837A2,7D931127F1E048624B537CD605BE3890,VTS,1,,13-01-13 12:11,13-01-13 12:22,1,-73.966042,40.762707,-73.981323,40.771107
C3FB6119AC1744CBFEA564666D9DD0CB,1BDAFB9E80ADA23AEDF0D0DC0E287E9A,VTS,1,,13-01-13 12:16,13-01-13 12:23,1,-73.981514,40.77018,-73.999886,40.758747
6E25957F0AE0AAA6EDB6F7114E3034E7,75D9A9F2A387BBC1EF4592C12957FA00,VTS,1,,13-01-13 12:05,13-01-13 12:23,1,-74.007156,40.716091,-73.949028,40.773396
AF1C751AC62E231FF84C83B83F81229A,1F21D1641D37CAC84832BAB693B8C765,VTS,1,,13-01-13 12:15,13-01-13 12:22,2,-73.993568,40.746819,-74.00631,40.722759
6D09E10DC69E19F0CA4DEBED5BDD0CE0,D39915C4B8E905DE181EF37E1CD2DD06,VTS,1,,13-01-13 12:09,13-01-13 12:21,2,-73.99781,40.745911,-73.969681,40.762733
1354F44EAEDF475B489A1E5D972FF9AC,EA53B38187D259103E1B95752C83015C,VTS,1,,13-01-13 12:14,13-01-13 12:21,6,-73.96254,40.767376,-73.976585,40.780556
C962E6539EB9A4765F68C57BE163A10F,BAAA149B15102F4B4B72DCAC3E09E446,VTS,1,,13-01-13 12:08,13-01-13 12:22,1,-73.94928,40.777004,-73.953117,40.807514
2E8F02FAEDF24344D4DF461081F69719,0250F081AC469A0092C72112C4E5AB64,VTS,1,,13-01-13 12:16,13-01-13 12:21,4,-73.952194,40.790211,-73.939789,40.798271
F7E4E9439C46B8AD5B16AB9F1B3279D7,08E1CEA4851C1A6BC150CD26D6D42C00,VTS,1,,13-01-13 12:04,13-01-13 12:20,1,-73.993767,40.735821,-73.96492,40.766243
C688A7976AD481CD0760EE44A123EB8F,0B6B6AE964DCDBCA7A2A3D2236E85E19,VTS,1,,13-01-13 12:20,13-01-13 12:31,5,-74.005455,40.745762,-73.984985,40.732296
6483B9BFCB216EC88986EA3AB13064E7,8A6F25B1F3D56E03C30D01E9F9020B50,VTS,1,,13-01-13 12:13,13-01-13 12:24,1,-73.98555,40.74445,-73.954506,40.777515
8AC3E40F5DB8E07C2D0B2C010B9A07D3,1A1C9491FB78B3BED0E41E0BB6C93767,VTS,1,,13-01-13 12:17,13-01-13 12:25,2,-73.982124,40.760986,-73.98085,40.748032
9036E35F54F79381908BA126A118B385,A8051E36A847058C747429CB4FE16197,VTS,1,,13-01-13 12:13,13-01-13 12:23,1,-74.003181,40.723469,-73.988716,40.737026
CB31B66976BC2C63B774E1273ED32550,A79178C852D6DE7CD6FA7AAEF5736B9E,VTS,1,,13-01-13 14:15,13-01-13 14:20,1,-73.992661,40.702557,-73.991905,40.690662
5BBE7C1F7204C5041E63654EE2834B99,67C1191E2E2D9565BF91D02DA300939A,VTS,1,,13-01-13 14:01,13-01-13 14:22,1,-73.969345,40.800728,-73.97493,40.752514
8F9A97E0996369A5CA0EDE9E5713F51E,A1BDF1340F735028FECFE70E7E8F323E,VTS,1,,13-01-13 14:11,13-01-13 14:22,3,-73.977486,40.755417,-73.954613,40.785698
AC1A9F5D945DB0170155CB5030AF7F9D,F91214ED088AEB37BE08DF5BF7541FFF,VTS,1,,13-01-13 14:16,13-01-13 14:20,2,-73.980186,40.785767,-73.982315,40.777424
44D0ED137ADA1F68D07DCAF4D1BC3ABD,942E9D0571DBA06B2EC28566F3CC0017,VTS,1,,13-01-13 14:18,13-01-13 14:24,3,-73.969376,40.766193,-73.955826,40.772263
CDF6D63358CE00CD4B2BF794D3DB5DDE,421DA98A9D11F36A3B3AF78184CC0AAC,VTS,1,,13-01-13 14:13,13-01-13 14:18,3,-73.986679,40.745907,-73.976707,40.752224
39C5EDFE45D18B3FBFB9C8A65B320F90,96A675C73D91A0B5F9ECFB03F6272663,VTS,1,,13-01-13 14:13,13-01-13 14:19,1,-73.96154,40.76405,-73.970207,40.762032
50E481DB226DEE8E06CE7241F487E4A6,504EBA333CBDE1098D9FC71C4A49CF0A,VTS,1,,13-01-13 14:11,13-01-13 14:22,1,-73.992348,40.749516,-73.968941,40.756626
E19661775EC5C19744C61863A193FD4B,A42E7354DF7FAAEC6813EEE7BABAFB06,VTS,1,,13-01-13 14:15,13-01-13 14:20,1,-73.955299,40.773579,-73.961761,40.76432
D2A9668040F9C7EB5E79063659576964,C7296C2B66BD0F18E34C3CFCF5889F1D,VTS,1,,13-01-13 14:11,13-01-13 14:24,1,-73.99749,40.721546,-73.988289,40.763119
E9DFB948E6CF3BF2F3A4919AC77D07B0,BC64BAA2792B9D1C4E0F992BA6C78F4D,VTS,1,,13-01-13 14:13,13-01-13 14:24,1,-73.952934,40.783234,-73.981018,40.784466
7A8C3A5950CD492243D9D0B94F842D93,ABB2C521B8354E6881AEF582AD7FE79F,VTS,1,,13-01-13 14:22,13-01-13 14:25,1,-73.963989,40.770317,-73.964111,40.773602
240BE22AD895490806547FF826B25797,0DFFA73B00D4EE7E6323F60A8792CDF2,VTS,1,,13-01-13 13:47,13-01-13 13:52,1,-73.957954,40.800953,-73.960266,40.818047
8B17A20F99817F9751EE8683E43B712E,115F5C4C5E062E5F04E08EC885158F12,VTS,1,,13-01-13 14:18,13-01-13 14:22,4,-73.955475,40.779716,-73.959839,40.773624
738407C1675276927925C186F19C2DEE,8E5683B380FB078DC7F19BCFEBEB948A,VTS,1,,13-01-13 14:22,13-01-13 14:25,1,-73.956169,40.767647,-73.950348,40.77552
6D5AA8DC3989C72EEA5A9A106C35F9AE,DB4FCCB4E9B2EF5A7A4F4D8A90B8706C,VTS,1,,13-01-13 14:20,13-01-13 14:25,1,-73.966934,40.793694,-73.979866,40.776039
BE386D8524FCD16B3727DCF0A32D9B25,4EB96EC9F3A42794DEE233EC8A2616CE,VTS,1,,13-01-13 12:22,13-01-13 12:24,2,-73.977272,40.752113,-73.98748,40.756603
9CA615A37B44498F592585D3A3720AF9,377DA879753E9DCCB17DAB20AD426F0C,VTS,1,,13-01-13 12:21,13-01-13 12:23,1,-73.975845,40.748615,-73.970177,40.756386
1E57C1D02516C0B681A2D528425BFE1C,BAB7C395B917AAE170CC6D6B76D39625,VTS,1,,13-01-13 12:16,13-01-13 12:22,5,-73.975227,40.782406,-73.98214,40.765369
65EFB7D02BAD12D5DE757CB5D350944E,5114DFD612A904AF1B15E7DF2E62A957,VTS,1,,13-01-13 12:06,13-01-13 12:22,2,-73.992531,40.741245,-73.959167,40.771717
F28AB26AE6F1306DEDC114BBAB6DB2AE,1623A6CC5093036386452D8DDECF75AF,VTS,1,,13-01-13 12:09,13-01-13 12:20,1,-73.965927,40.762566,-73.98217,40.773842
03669FD5D1F17360C04C6415AF4173CE,FC9FDDE6920B3D040E73B6E56E109B57,VTS,1,,13-01-13 12:12,13-01-13 12:21,1,-73.994102,40.735447,-73.975281,40.75465
D57B6E91A59A041CCB693ADB36FB54B3,FD40454137364299016BAE0D05BFE6AB,VTS,1,,13-01-13 12:08,13-01-13 12:22,2,-74.000824,40.732044,-73.973511,40.761967
A4C090FE7F3048ADB70E51C6947A4CDF,25DB9A08FC899A1052293E8E2159583F,VTS,1,,13-01-13 12:09,13-01-13 12:21,6,-74.007912,40.712139,-74.00631,40.740456
E81395630B8AF74FE4CF3833E1C5F736,A59797BFAEB268DF2DE722F7DF2F43E2,VTS,1,,13-01-13 12:09,13-01-13 12:22,4,-73.87455,40.774105,-73.938347,40.753128
557B02E4BC71B16C0EBC9CEE6F757822,DD6FE6E7B1B36E390394A421485B4F70,VTS,2,,13-01-13 13:24,13-01-13 14:24,2,-73.965729,40.758286,-73.789413,40.644669
6385CA8C99985BFBAFB477A9BDFA28C9,18FD0610CE4C054AE403F1618F703AFD,VTS,1,,13-01-13 12:11,13-01-13 12:23,1,-73.968964,40.764259,-73.970856,40.798496
3AE90C6CAABF6C93D56B2924A50E6C62,EE9817F152386B89C8B08BFF5E2EB355,VTS,1,,13-01-13 12:15,13-01-13 12:20,1,-73.979866,40.754677,-73.991158,40.750027
EE9FB7759494B99129A19BE5058F94B8,7AC5F05A685CE85579A5305D20FCA60B,VTS,1,,13-01-13 12:13,13-01-13 12:21,1,-73.979591,40.766163,-73.982063,40.777023
1F2826FDE3A968E90FE1D503096804AF,BAC563FFEA61AB268A755A12F2E6561F,VTS,1,,13-01-13 12:18,13-01-13 12:22,1,-73.9823,40.774715,-73.975708,40.786854
03433D4310F10E0DFA32737C788035B1,72E89C102B4BEDC22BC6C8365A163FB2,VTS,1,,13-01-13 12:12,13-01-13 12:22,1,-73.989365,40.774673,-73.969513,40.803047
D336A2E2A27F81CEEC24530EE02AAEFF,999AFD09D1958C01FBD1003A80AD7A0F,VTS,1,,13-01-13 12:06,13-01-13 12:18,5,-73.986435,40.721931,-73.979492,40.760727
CDF20CB64BFC1259C0FCADC6B7E40E5A,817DD0C7299E3FC9277903EC34351D0E,VTS,1,,13-01-13 12:17,13-01-13 12:20,1,-73.988678,40.759933,-73.971504,40.761356
D0CD9F0C208D96B03D7B5673AB91BAE3,7CC5781CF43AB93F47D7B78EE30D9F7D,VTS,1,,13-01-13 12:15,13-01-13 12:21,1,-73.945389,40.778454,-73.959747,40.770916
6E04BC51D0A34D17D2F2B20147572BCD,B71CAE4BB854FEE897C33975EE67BF98,VTS,1,,13-01-13 12:19,13-01-13 12:22,5,-74.013374,40.715633,-74.007896,40.715244
DBF620E94C8869D543A1C0E4BF55D142,CFF72A0230327A2C3CA530760DC31BDF,VTS,1,,13-01-13 12:14,13-01-13 12:24,1,-73.973351,40.747894,-74.001503,40.739395
A455DCC55D89AAFC00DDAC8FEDA01B44,37E00F68D727F02416B434E8EED724DB,VTS,1,,13-01-13 12:12,13-01-13 12:26,1,-73.953865,40.766838,-73.987228,40.760315
413C13FA6E4C91303028FA8E11F45D02,A22D9C6BFF8680E3DB88EEC31B1A8F0C,VTS,1,,13-01-13 12:13,13-01-13 12:24,1,-74.000061,40.734711,-73.995682,40.721226
2F24F5631281ADDDABB2FA9B0B696A58,9AA2A246F4BA2763C9D7160508659869,VTS,1,,13-01-13 12:08,13-01-13 12:20,1,-73.973717,40.751415,-73.951653,40.769695
D2897CA9258A622CA97A048C21083B1C,A9975B5820B66EBBA2A8182B2ED610E1,VTS,1,,13-01-13 12:06,13-01-13 12:24,1,-74.004158,40.725468,-73.970001,40.762897
4C1558FE4FD7586E23F1CEF667A96CA9,A8FBF804570B9E04EF2C975AA5878D0A,VTS,1,,13-01-13 12:22,13-01-13 12:30,1,-74.002449,40.739693,-73.980515,40.73687
ED3A53004CF2FADD388B48627ACDB87D,376BD7BD9CCFD415A7108620C682E87C,VTS,1,,13-01-13 12:14,13-01-13 12:25,2,-73.969872,40.762707,-73.998123,40.756001
69ED9B170A650C30432614CA70777B3E,0AE03265EA3A22B54E35E07113D4BEA1,VTS,1,,13-01-13 12:11,13-01-13 12:25,1,-73.97332,40.782749,-73.987289,40.739067
B840E77A2BEFE4D12DA13067EF6FAE5D,5D0FC0FCE60426091D109FBE862BB2EF,VTS,1,,13-01-13 12:17,13-01-13 12:25,1,-73.994316,40.732052,-73.968681,40.756634
1E57606752205C91001194127EEB7194,7A85AA5E9E83FEFCF3CF893F5D90A8FB,VTS,1,,13-01-13 12:17,13-01-13 12:26,1,-73.960571,40.778206,-73.981941,40.773724
4D1C0E10D63CFFB233D8F007F9F0B337,58A4FA5A744E2441C7457DFAB5D8AE19,VTS,1,,13-01-13 12:20,13-01-13 12:24,2,-73.966629,40.804482,-73.961273,40.811756
BFC7B5658240F0BF73C7FBA5B3B5F338,313A801A14F8D2EA57DB904D777D3E16,VTS,1,,13-01-13 12:14,13-01-13 12:24,1,-73.986504,40.761921,-73.975044,40.788586
8107B2DEB1021A2F8494A9CCDB0F41D2,D28ACFD292F5A43FCBBBE2BA0157D42F,VTS,1,,13-01-13 12:15,13-01-13 12:25,5,-73.964966,40.759861,-73.981903,40.771084
DA1DB7BE74F5FC5E9F5181A562DC312E,C9DEC05B78F3241BC28A15479A166D4F,VTS,1,,13-01-13 12:08,13-01-13 12:24,1,-73.979919,40.781132,-73.990417,40.751091
8C72AE2836C0D0FC04EE773E50FF5482,6224803A06A551F6909A1BC571240D56,VTS,1,,13-01-13 08:28,13-01-13 08:33,1,-73.997169,40.736683,-73.997169,40.736683
89CE71B8514E7674F1C662296809DDF6,FC79D43BC9E8E66C175B41A3A60959E5,VTS,1,,13-01-13 08:31,13-01-13 08:34,6,-73.992065,40.759235,-74.000237,40.757523
DCDEDAB067DB58753C32726FDECEA04F,DEB7EB6FAFA4EF0CAB5C85CD22C368CA,VTS,1,,13-01-13 08:28,13-01-13 08:34,5,-73.965546,40.758831,-73.97963,40.748859
7F1C0563559E2D7AC63EFB1608FF29AD,A56331DB57C02460C7779573E0EE3DFF,VTS,1,,13-01-13 08:27,13-01-13 08:34,1,-74.002075,40.732731,-73.994888,40.754902
FE3859E41C0C05FF40E221DF4409009A,6B4F56A1A0C191C4D6087A9570C31DB5,VTS,2,,13-01-13 08:05,13-01-13 08:33,3,-73.788933,40.64109,-73.997421,40.756866
E80AF654AD7B3785081B6F32561A1043,7DD74FFD79686A8AC1004C4F266C5EB4,VTS,1,,13-01-13 08:24,13-01-13 08:33,1,-73.99189,40.759808,-73.969688,40.765236
B0E3A2CF1A7FDC886F9C776301C42F5B,9614FC7C06DE9B0D301D9A28F1520CB8,VTS,1,,13-01-13 08:23,13-01-13 08:37,5,-73.992332,40.694416,-74.015587,40.711586
4CC43843528FA98E05CF67FCEBA9C771,228CAA96F5435B771CC49979A15A1D6A,VTS,1,,13-01-13 08:26,13-01-13 08:36,1,-74.003258,40.756413,-73.998154,40.723541
D8D1AD6135C358BF2D50C876ED108AEF,1833798993F7E7A99DFFBE416B9E9E41,VTS,1,,13-01-13 08:28,13-01-13 08:35,2,-73.997704,40.720688,-73.990051,40.748257
A6AFDCAF7904573D5C6AD4CEFC3DD974,9E18733818E9046EA189A045E980A63D,VTS,1,,13-01-13 12:15,13-01-13 12:19,1,-74.01358,40.708748,-74.013229,40.703747
42FFD637A74F5542C33556998C3C7C23,3A0C8C8609D69DA9657CFD91A1E534FE,VTS,1,,13-01-13 12:00,13-01-13 12:20,6,-73.999458,40.725121,-73.970856,40.677139
CBA8C449382F10A355CF0D38CBDCB867,751464B6139CE412BEA19B7A47388012,VTS,1,,13-01-13 12:04,13-01-13 12:21,1,-73.990204,40.772198,-73.999847,40.758831
084ACA045413975E5FB960ECBD9C6588,BC52DA34D5CF66D2D0A26A7D97C8CB25,VTS,1,,13-01-13 12:13,13-01-13 12:18,1,-73.980164,40.754036,-73.974716,40.765079
8C03E2359159505D810E4F5B995D3676,471292359781662F4E08F0AEB9F690B7,VTS,1,,13-01-13 12:18,13-01-13 12:23,1,-73.976105,40.751652,-73.97113,40.764069
E179F10824CB63CD4799E6AE7C67AAF2,B6E2DBD7CC188CB9BFD5CDB7471B97EA,VTS,1,,13-01-13 12:12,13-01-13 12:24,6,-73.989265,40.690891,-73.995804,40.716702
56B503FC06B3144F0AAF19C6D1FCD468,EF9B4242029D254FD05D22F1A7CC031D,VTS,1,,13-01-13 12:11,13-01-13 12:24,5,-73.991501,40.750595,-73.983566,40.765686
3474BE2C3D4454B3E03BF187DD9220D1,8EAD34AF4726E30271D0FC966CE1DCAC,VTS,1,,13-01-13 12:02,13-01-13 12:23,3,-73.987694,40.765316,-73.997124,40.722195
E2B7266464F98607CFF2BDFF14BEA736,F9D43E164FE587622E14588559712872,VTS,1,,13-01-13 12:15,13-01-13 12:25,5,-73.985458,40.727394,-73.991524,40.748981
C7FB13304152D41314039EE89B03CFE6,FA83F760E13AEE7A47055315AD3EB5AC,VTS,1,,13-01-13 12:20,13-01-13 12:26,1,-73.985321,40.744503,-73.978798,40.761696
D54D49C6DA0EC550A9A5EC4D6E2379F7,839393F81DA5500E60E7C8608C559497,VTS,1,,13-01-13 12:06,13-01-13 12:24,1,0,0,0,0
647CE6639F320727A49B4308A99C8D89,7249076A3F6F135E5486A2A98BBA051C,VTS,1,,13-01-13 12:15,13-01-13 12:24,1,-73.950233,40.771568,-73.985924,40.722187
848AC8C699E0BE2A7A04605006116745,C0DA63ED630019FF434B139F8AE35117,VTS,1,,13-01-13 12:13,13-01-13 12:24,1,-73.955643,40.763897,-73.975128,40.750957
81CFA1F765E4C16D9F90378964FBA891,2042836076CEA1F2495B6BBEA81172E3,VTS,1,,13-01-13 12:17,13-01-13 12:22,6,-73.98764,40.732529,-73.968925,40.757648
2A1A880745E00DC1EBF3A3F32D1DB8F6,5EB4B6D2625CF8D293DEDE2B881572AA,VTS,1,,13-01-13 12:10,13-01-13 12:25,1,-73.972984,40.744366,-73.871712,40.771511
BB5B8586363E8796B1C3E3B8AB323439,C924EE4CB8BD4337A6AF068FD75ACAFD,VTS,1,,13-01-13 14:12,13-01-13 14:22,2,-73.97789,40.745567,-73.982979,40.731503
E9E2BC2F367CB1F1423434FCE00ACD51,9C135C99BE3928675AE8897784330112,VTS,1,,13-01-13 14:10,13-01-13 14:19,1,-73.967377,40.792583,-73.980576,40.759193
2A2A95C293FCEA281B5E9A82D3177804,4FC5C3620E8F9A1EE8C12755E6DA86A1,VTS,1,,13-01-13 14:14,13-01-13 14:21,6,-74.016335,40.710579,-74.006142,40.734383
00E67F2CAC914F384C9803F02C7F85D9,A143B2C918D25477605C0C48757BBC04,VTS,1,,13-01-13 14:16,13-01-13 14:22,3,-73.973206,40.764332,-73.963638,40.774174
9ECE2AC0D31D73B36CA648E7280C4EE4,F5362914BD3DB89B859AD1C44F72647C,VTS,1,,13-01-13 13:48,13-01-13 14:21,2,-73.957603,40.785385,-73.813499,40.720726
4E317481C1F95D06777B300090FBF65B,0A393C1C52FC47C69DAFBC3E21558E38,VTS,1,,13-01-13 14:01,13-01-13 14:19,1,-73.991425,40.746315,-73.966736,40.790012
1A8F6AF9D6B94A52739F9F89CA5423E5,63AE7452D75824F172DE0D89D77274BF,VTS,1,,13-01-13 14:09,13-01-13 14:23,2,-74.008286,40.716782,-73.995049,40.731411
1AE59E683A28E27350FAF034832C4096,478EA0481970919B618F93C07D7FFC65,VTS,1,,13-01-13 14:16,13-01-13 14:24,6,-73.968346,40.762897,-73.974487,40.747467
478F159F142165031CECB4A4D2446C64,695E5AEE0FAE67ACBE57313392221098,VTS,1,,13-01-13 14:28,13-01-13 14:33,2,-73.981415,40.752842,-73.993507,40.741535
D2B4FB1068872B5112040738821988A1,81A4E8AA573C49C761B6DF81B5232C70,VTS,1,,13-01-13 14:06,13-01-13 14:26,1,-73.974281,40.783047,-73.935974,40.795143
02977FF6387A1A2C71052508C5603E39,7204CA9D5E69DA2CFE7F416DF4439E01,VTS,1,,13-01-13 14:13,13-01-13 14:23,2,-73.968933,40.764187,-73.944328,40.775509
94319FFA68D997EE9B85865E3D7E0FD9,9DC5DE2B65BACFC693573A6C65271E9D,VTS,1,,13-01-13 14:07,13-01-13 14:23,5,-73.956764,40.771011,-73.986504,40.739937
EA52C332C24255D561B8A8D2F261546B,768BDF3E57F35536F55CF09AD9F542BB,VTS,1,,13-01-13 14:16,13-01-13 14:25,1,-73.954681,40.769798,-73.974037,40.756805
17D8DC59549D6B02AE50FFE726A03FA2,AE4DA1B5B259AB89484B3FACAB79E148,VTS,1,,13-01-13 14:22,13-01-13 14:29,3,-73.970367,40.752327,-73.986404,40.737011
052A98BFCD2274187F8DCA1ADAA78125,BB752FE7BC00702D2E263FF8BF4CC458,VTS,1,,13-01-13 14:22,13-01-13 14:23,1,-73.977371,40.749409,-73.98101,40.744614
6605ADD3A93B0D5E00ADC8EE9D102D88,A4C154E1A772558049B8AC0E28CDD732,VTS,1,,13-01-13 14:18,13-01-13 14:24,5,-73.952148,40.769184,-73.950462,40.779537
A627D3ADD4A418B3E05DA645D5A90CE2,1299B5C1818F5208F29AE57F91F7FB8B,VTS,1,,13-01-13 13:31,13-01-13 13:41,4,-73.960716,40.779636,-73.968773,40.783318
404BF4FD48C248543BC8A2C2C8BE673A,4BF99B6BB342AC324A502FD1B38DE359,VTS,1,,13-01-13 13:33,13-01-13 13:40,1,-73.993866,40.761909,-73.975792,40.750683
6B6E98290E2BC0F44E0E397AC147637F,FC574368A7F02BFB9C5FA2AE96B3887B,VTS,1,,13-01-13 13:32,13-01-13 13:43,6,-73.966339,40.770508,-73.946899,40.771923
DA1DB7BE74F5FC5E9F5181A562DC312E,C9DEC05B78F3241BC28A15479A166D4F,VTS,1,,13-01-13 13:21,13-01-13 13:30,1,-73.968956,40.767406,-73.981102,40.763721
4EF0B9D4DB40632ED196534D0D1BD595,B914A58914DF5990678C822F92C56D8F,VTS,1,,13-01-13 13:25,13-01-13 13:38,1,-73.988754,40.748756,-73.956734,40.767586
F7F40C52C1191D69DADEFCC314A8DA72,07FEBCE710364764D3C2385530319B61,VTS,1,,13-01-13 13:31,13-01-13 13:42,1,-73.976112,40.757202,-73.952919,40.780407
E1CAB23492952D2165EF62BDC4568955,31E7E51B51EFA4E2DB783EDC1C4998E0,VTS,1,,13-01-13 13:39,13-01-13 13:42,1,-73.962219,40.758968,-73.959381,40.764301
989339FAC9276D9687C50EDB655E7E37,777B3BBDE97DB101382E9FEAF8AD7261,VTS,1,,13-01-13 13:36,13-01-13 13:39,5,-73.963272,40.771046,-73.968056,40.765583
FBC9FC61A592611377F7BF07F43B03A5,5DD6D7AE462C1AEC0B364990D3EC72E0,VTS,1,,13-01-13 13:25,13-01-13 13:42,5,-73.982979,40.722713,-73.971077,40.764542
6B15D153B49701AD86A2E62468990B73,51172367DCB4E800A01E82A10C188A54,VTS,1,,13-01-13 08:24,13-01-13 08:26,6,-73.977234,40.74963,-73.984177,40.740303
B3D6E05EFE85CE2FEC8FED7C5961A3E3,96BAA4C14A55258C2E265066B9951E3B,VTS,1,,13-01-13 08:16,13-01-13 08:22,1,-74.00602,40.733131,-73.987053,40.76083
F260CA356DD2F4F2C81F2E12F20CE5DC,06D94B67A6324FC6547D8203B49813B2,VTS,1,,13-01-13 08:17,13-01-13 08:22,1,-73.971107,40.78598,-73.985336,40.768238
AE70A4ABB700D2CDE5640872CE074177,1D755BCF1F0B65759306740826C9C87A,VTS,1,,13-01-13 08:13,13-01-13 08:24,1,-73.954208,40.764179,-74.015633,40.706535
2B1A06E9228B7278227621EF1B879A1D,8DCA9421CE812F7A3176975C8E265D33,VTS,1,,13-01-13 08:14,13-01-13 08:21,1,-73.972038,40.745815,-73.987061,40.760139
F8897EEB725EA8BCEA42E48D3E46F0FE,6853E5F178316B39DCC244638CA5B263,VTS,1,,13-01-13 08:21,13-01-13 08:23,5,-73.952347,40.784721,-73.955635,40.781887
A1F57C8D764D70CD18D2C0F2A98A6D0D,DD2E75E9CC0FDC407B3876B1B9BD765D,VTS,1,,13-01-13 08:14,13-01-13 08:21,5,-73.97435,40.756165,-73.97892,40.753059
